stamp,lat,lon,alt,x,y
1785738816.956,48.0049211,3.6654472,2.009,78.000,35.750
1785738818.623,48.0049795,3.6654472,2.261,78.000,42.250
1785738820.290,48.0050379,3.6654472,2.445,78.000,48.750
1785738821.957,48.0050963,3.6654472,2.548,78.000,55.250
1785738823.624,48.0051547,3.6654472,2.611,78.000,61.750
1785738825.291,48.0052131,3.6654472,2.636,78.000,68.250
1785738826.958,48.0052715,3.6654472,2.636,78.000,74.750
1785738828.625,48.0043956,3.6655345,0.670,84.500,-22.750
1785738830.292,48.0044540,3.6655345,0.682,84.500,-16.250
1785738831.959,48.0045124,3.6655345,0.813,84.500,-9.750
1785738833.626,48.0045708,3.6655345,1.038,84.500,-3.250
1785738835.293,48.0046292,3.6655345,1.470,84.500,3.250
1785738836.960,48.0046876,3.6655345,1.619,84.500,9.750
1785738838.627,48.0047460,3.6655345,1.636,84.500,16.250
1785738840.294,48.0048044,3.6655345,1.636,84.500,22.750
1785738841.961,48.0048628,3.6655345,1.658,84.500,29.250
1785738843.628,48.0049211,3.6655345,1.737,84.500,35.750
1785738845.295,48.0049795,3.6655345,1.839,84.500,42.250
1785738846.962,48.0050379,3.6655345,2.061,84.500,48.750
1785738848.629,48.0050963,3.6655345,2.274,84.500,55.250
1785738850.296,48.0051547,3.6655345,2.424,84.500,61.750
1785738851.963,48.0052131,3.6655345,2.531,84.500,68.250
1785738853.630,48.0043956,3.6656218,0.671,91.000,-22.750
1785738855.297,48.0044540,3.6656218,0.636,91.000,-16.250
1785738856.964,48.0045124,3.6656218,0.657,91.000,-9.750
1785738858.631,48.0045708,3.6656218,0.825,91.000,-3.250
1785738860.298,48.0046292,3.6656218,1.209,91.000,3.250
1785738861.965,48.0046876,3.6656218,1.507,91.000,9.750
1785738863.632,48.0047460,3.6656218,1.626,91.000,16.250
1785738865.299,48.0048044,3.6656218,1.636,91.000,22.750
1785738866.966,48.0048628,3.6656218,1.636,91.000,29.250
1785738868.633,48.0049211,3.6656218,1.636,91.000,35.750
1785738870.300,48.0049795,3.6656218,1.658,91.000,42.250
1785738871.967,48.0050379,3.6656218,1.720,91.000,48.750
1785738873.634,48.0050963,3.6656218,1.828,91.000,55.250
1785738875.301,48.0051547,3.6656218,1.992,91.000,61.750
1785738876.968,48.0052131,3.6656218,2.140,91.000,68.250
1785738878.635,48.0044540,3.6657091,0.636,97.500,-16.250
1785738880.302,48.0045124,3.6657091,0.636,97.500,-9.750
1785738881.969,48.0045708,3.6657091,0.683,97.500,-3.250
1785738883.636,48.0046292,3.6657091,0.870,97.500,3.250
1785738885.303,48.0046876,3.6657091,1.242,97.500,9.750
1785738886.970,48.0047460,3.6657091,1.519,97.500,16.250
1785738888.637,48.0048044,3.6657091,1.626,97.500,22.750
1785738890.304,48.0048628,3.6657091,1.636,97.500,29.250
1785738891.971,48.0049211,3.6657091,1.636,97.500,35.750
1785738893.638,48.0049795,3.6657091,1.636,97.500,42.250
1785738895.305,48.0050379,3.6657091,1.636,97.500,48.750
1785738896.972,48.0050963,3.6657091,1.660,97.500,55.250
1785738898.639,48.0051547,3.6657091,1.693,97.500,61.750
1785738900.306,48.0044540,3.6657963,0.636,104.000,-16.250
1785738901.973,48.0045124,3.6657963,0.636,104.000,-9.750
1785738903.640,48.0045708,3.6657963,0.636,104.000,-3.250
1785738905.307,48.0046292,3.6657963,0.700,104.000,3.250
1785738906.974,48.0046876,3.6657963,0.872,104.000,9.750
1785738908.641,48.0047460,3.6657963,1.244,104.000,16.250
1785738910.308,48.0048044,3.6657963,1.499,104.000,22.750
1785738911.975,48.0048628,3.6657963,1.625,104.000,29.250
1785738913.642,48.0049211,3.6657963,1.636,104.000,35.750
1785738915.309,48.0049795,3.6657963,1.636,104.000,42.250
1785738916.976,48.0050379,3.6657963,1.636,104.000,48.750
1785738918.643,48.0050963,3.6657963,1.636,104.000,55.250
1785738920.310,48.0051547,3.6657963,1.636,104.000,61.750
1785738921.977,48.0044540,3.6658836,0.636,110.500,-16.250
1785738923.644,48.0045124,3.6658836,0.636,110.500,-9.750
1785738925.311,48.0045708,3.6658836,0.636,110.500,-3.250
1785738926.978,48.0046292,3.6658836,0.636,110.500,3.250
1785738928.645,48.0046876,3.6658836,0.700,110.500,9.750
1785738930.312,48.0047460,3.6658836,0.869,110.500,16.250
1785738931.979,48.0048044,3.6658836,1.222,110.500,22.750
1785738933.646,48.0048628,3.6658836,1.482,110.500,29.250
1785738935.313,48.0049211,3.6658836,1.585,110.500,35.750
1785738936.980,48.0049795,3.6658836,1.626,110.500,42.250
1785738938.647,48.0050379,3.6658836,1.636,110.500,48.750
1785738940.314,48.0050963,3.6658836,1.636,110.500,55.250
1785738941.981,48.0045124,3.6659709,0.636,117.000,-9.750
1785738943.648,48.0045708,3.6659709,0.636,117.000,-3.250
1785738945.315,48.0046292,3.6659709,0.636,117.000,3.250
1785738946.982,48.0046876,3.6659709,0.636,117.000,9.750
1785738948.649,48.0047460,3.6659709,0.684,117.000,16.250
1785738950.316,48.0048044,3.6659709,0.820,117.000,22.750
1785738951.983,48.0048628,3.6659709,1.025,117.000,29.250
1785738953.650,48.0049211,3.6659709,1.307,117.000,35.750
1785738955.317,48.0049795,3.6659709,1.469,117.000,42.250
1785738956.984,48.0050379,3.6659709,1.561,117.000,48.750
1785738958.651,48.0045124,3.6660581,0.636,123.500,-9.750
1785738960.318,48.0045708,3.6660581,0.636,123.500,-3.250
1785738961.985,48.0046292,3.6660581,0.636,123.500,3.250
1785738963.652,48.0046876,3.6660581,0.636,123.500,9.750
1785738965.319,48.0047460,3.6660581,0.636,123.500,16.250
1785738966.986,48.0048044,3.6660581,0.657,123.500,22.750
1785738968.653,48.0048628,3.6660581,0.728,123.500,29.250
1785738970.320,48.0049211,3.6660581,0.822,123.500,35.750
1785738971.987,48.0049795,3.6660581,1.015,123.500,42.250
1785738973.654,48.0050379,3.6660581,1.299,123.500,48.750
1785738975.321,48.0045708,3.6661454,0.636,130.000,-3.250
1785738976.988,48.0046292,3.6661454,0.636,130.000,3.250
1785738978.655,48.0046876,3.6661454,0.636,130.000,9.750
1785738980.322,48.0047460,3.6661454,0.636,130.000,16.250
1785738981.989,48.0048044,3.6661454,0.636,130.000,22.750
1785738983.656,48.0048628,3.6661454,0.636,130.000,29.250
1785738985.323,48.0049211,3.6661454,0.671,130.000,35.750
1785738986.990,48.0049795,3.6661454,0.731,130.000,42.250
1785738988.657,48.0045708,3.6662327,0.636,136.500,-3.250
1785738990.324,48.0046292,3.6662327,0.636,136.500,3.250
1785738991.991,48.0046876,3.6662327,0.636,136.500,9.750
1785738993.658,48.0047460,3.6662327,0.636,136.500,16.250
1785738995.325,48.0048044,3.6662327,0.636,136.500,22.750
1785738996.992,48.0048628,3.6662327,0.636,136.500,29.250
1785738998.659,48.0049211,3.6662327,0.636,136.500,35.750
1785739000.326,48.0049795,3.6662327,0.636,136.500,42.250
1785739001.993,48.0046292,3.6663200,0.636,143.000,3.250
1785739003.660,48.0046876,3.6663200,0.636,143.000,9.750
1785739005.327,48.0047460,3.6663200,0.636,143.000,16.250
1785739006.994,48.0048044,3.6663200,0.636,143.000,22.750
1785739008.661,48.0048628,3.6663200,0.636,143.000,29.250
1785739010.328,48.0049211,3.6663200,0.636,143.000,35.750
1785739011.995,48.0046292,3.6664072,0.636,149.500,3.250
1785739013.662,48.0046876,3.6664072,0.636,149.500,9.750
1785739015.329,48.0047460,3.6664072,0.636,149.500,16.250
1785739016.996,48.0048044,3.6664072,0.636,149.500,22.750
1785739018.663,48.0048628,3.6664072,0.636,149.500,29.250
1785739020.330,48.0046292,3.6664945,0.636,156.000,3.250
1785739021.997,48.0046876,3.6664945,0.636,156.000,9.750
1785739023.664,48.0047460,3.6664945,0.636,156.000,16.250
1785739025.331,48.0048044,3.6664945,0.636,156.000,22.750
1785739026.998,48.0048628,3.6664945,0.636,156.000,29.250
1785739028.665,48.0046876,3.6665818,0.636,162.500,9.750
1785739030.332,48.0047460,3.6665818,0.636,162.500,16.250
1785739031.999,48.0048044,3.6665818,0.615,162.500,22.750
1785739033.666,48.0046876,3.6666690,0.636,169.000,9.750
1785739035.333,48.0047460,3.6666690,0.612,169.000,16.250
1785739037.000,48.0048044,3.6666690,0.472,169.000,22.750
1785739038.667,48.0047460,3.6667563,0.489,175.500,16.250
1785739040.334,48.0047460,3.6668436,0.079,182.000,16.250
